dataset,f,policy,op,live,probe,recall,consolidated
sift,0.5,P2-signal@0.030,36000,23136,0.9995,0.9986,0
sift,0.5,P2-signal@0.030,38000,21556,0.9995,0.9983,0
sift,0.5,P2-signal@0.030,40000,19970,0.9995,0.9984,0
sift,0.5,P2-signal@0.030,42000,18374,0.9995,0.9986,0
sift,0.5,P2-signal@0.030,44000,16792,0.999,0.9984,0
sift,0.5,P2-signal@0.030,46000,15202,0.999,0.9982,0
sift,0.5,P2-signal@0.030,48000,13586,0.998,0.9979,0
sift,0.5,P2-signal@0.030,50000,12054,0.9975,0.9975,0
sift,0.5,P2-signal@0.030,52000,13862,0.998,0.9972,0
sift,0.5,P2-signal@0.030,54000,15678,0.9985,0.9974,0
sift,0.5,P2-signal@0.030,56000,17460,0.998,0.9978,0
sift,0.5,P2-signal@0.030,58000,19254,0.9975,0.998,0
sift,0.5,P2-signal@0.030,60000,21062,0.9985,0.9981,0
sift,0.5,P2-signal@0.030,62000,22862,0.999,0.9977,0
sift,0.5,P2-signal@0.030,64000,24646,0.998,0.9971,0
sift,0.5,P2-signal@0.030,66000,26466,0.9975,0.9969,0
sift,0.5,P2-signal@0.030,68000,28264,0.9975,0.9969,0
sift,0.5,P2-signal@0.030,70000,30044,0.998,0.9969,0
sift,0.5,P2-signal@0.030,72000,28454,0.998,0.9968,0
sift,0.5,P2-signal@0.030,74000,26832,0.998,0.9961,0
sift,0.5,P2-signal@0.030,76000,25240,0.9975,0.9957,0
sift,0.5,P2-signal@0.030,78000,23648,0.9975,0.9947,0
sift,0.5,P2-signal@0.030,80000,22006,0.998,0.9952,0
sift,0.5,P2-signal@0.030,82000,20400,0.9985,0.995,0
sift,0.5,P2-signal@0.030,84000,18818,0.9975,0.9952,0
sift,0.5,P2-signal@0.030,86000,17202,0.9975,0.9943,0
sift,0.5,P2-signal@0.030,88000,15662,0.996,0.9933,0
sift,0.5,P2-signal@0.030,90000,14066,0.9955,0.9921,0
sift,0.5,P2-signal@0.030,92000,15878,0.995,0.994,0
sift,0.5,P2-signal@0.030,94000,17666,0.9955,0.9951,0
sift,0.5,P2-signal@0.030,96000,19476,0.9945,0.9943,0
sift,0.5,P2-signal@0.030,98000,21240,0.9955,0.9949,0
sift,0.5,P2-signal@0.030,100000,20000,0.9955,0.9942,0
sift,0.5,P2-signal@0.030,102000,18000,0.9935,0.9936,0
sift,0.5,P2-signal@0.030,104000,16000,0.9915,0.991,0
sift,0.5,P2-signal@0.030,106000,14000,0.9845,0.9842,0
sift,0.5,P2-signal@0.030,108000,12000,0.966,0.9661,1
sift,0.5,P2-signal@0.030,110000,10000,0.9925,0.9938,0
